example_id,filename,title,code
450,example_450.py,Long context yarn rope scale,"# Example 450: Long context yarn rope scale (probe-aligned)
def long_context_yarn_rope_scale():
    def _inner():
        yarn_scale = True
        yarn_base = False
        if yarn_scale:
            print(""emit_450"")
        print(yarn_base)
    _inner()


long_context_yarn_rope_scale()
"
451,example_451.py,NTK aware interpolation,"# Example 451: NTK aware interpolation (probe-aligned)
def _ntk_aware_interpolation_warm(x: int) -> int:
    return (x * x) % 7


def ntk_aware_interpolation():
    _ = _ntk_aware_interpolation_warm(4)
    ntk_interp = True
    ntk_fixed = False
    if ntk_interp:
        print(""emit_451"")
    print(ntk_fixed)


ntk_aware_interpolation()
"
452,example_452.py,Sliding window attention sink,"# Example 452: Sliding window attention sink (probe-aligned)
def sliding_window_attention_sink():
    sink_tok: bool = True
    sink_off: bool = False
    if sink_tok:
        print(""emit_452"")
    print(sink_off)


sliding_window_attention_sink()
"
453,example_453.py,Mamba SSM discretization delta,"# Example 453: Mamba SSM discretization delta (probe-aligned)
def mamba_ssm_discretization_delta():
    mamba_delta = True
    mamba_const = False
    while mamba_delta:
        print(""emit_453"")
        mamba_delta = False
    print(mamba_const)


mamba_ssm_discretization_delta()
"
454,example_454.py,RWKV time mix decay,"# Example 454: RWKV time mix decay (probe-aligned)
def rwkv_time_mix_decay():
    rwkv_decay = True
    rwkv_flat = False
    if rwkv_decay:
        print(""emit_454"")
    elif rwkv_flat:
        print(""skip_branch"")
    print(rwkv_flat)


rwkv_time_mix_decay()
"
455,example_455.py,Hyena long conv LTI,"# Example 455: Hyena long conv LTI (probe-aligned)
def hyena_long_conv_lti():
    hyena_lti = True
    hyena_fir = False
    for _ in range(1):
        if hyena_lti:
            print(""emit_455"")
        print(hyena_fir)


hyena_long_conv_lti()
"
456,example_456.py,Diffusion CFG rescale,"# Example 456: Diffusion CFG rescale (probe-aligned)
from contextlib import nullcontext

def diffusion_cfg_rescale():
    with nullcontext():
        cfg_rescale = True
        cfg_plain = False
        if cfg_rescale:
            print(""emit_456"")
        print(cfg_plain)


diffusion_cfg_rescale()
"
457,example_457.py,Consistency model distillation,"# Example 457: Consistency model distillation (probe-aligned)
async def consistency_model_distillation():
    cm_distill = True
    cm_direct = False
    if cm_distill:
        print(""emit_457"")
    print(cm_direct)
"
458,example_458.py,Flow matching ODE solver,"# Example 458: Flow matching ODE solver (probe-aligned)
def flow_matching_ode_solver():
    fm_ode = True
    fm_single = False
    if fm_ode:
        print(""emit_458"")
    else:
        print(fm_single)
    print(fm_single)


flow_matching_ode_solver()
"
459,example_459.py,VAE KL free bits,"# Example 459: VAE KL free bits (probe-aligned)
def vae_kl_free_bits():
    vae_bits = True
    vae_free = False
    if vae_bits or vae_free:
        print(""emit_459"")
    print(vae_free)


vae_kl_free_bits()
"
460,example_460.py,GAN spectral norm lipschitz,"# Example 460: GAN spectral norm lipschitz (probe-aligned)
def gan_spectral_norm_lipschitz():
    gan_sn = True
    gan_plain = False
    if not gan_plain:
        print(""emit_460"")
        print(gan_sn)
    print(gan_plain)


gan_spectral_norm_lipschitz()
"
461,example_461.py,Score SDE variance explode,"# Example 461: Score SDE variance explode (probe-aligned)
def score_sde_variance_explode():
    sde_explode = True
    sde_ve = False
    if sde_explode != sde_ve:
        print(""emit_461"")
    print(sde_ve)


score_sde_variance_explode()
"
462,example_462.py,CLIP contrastive temperature,"# Example 462: CLIP contrastive temperature (probe-aligned)
def clip_contrastive_temperature():
    clip_temp = True
    clip_fixed = False
    if clip_temp:
        if clip_temp:
            print(""emit_462"")
        print(clip_fixed)
    print(clip_fixed)


clip_contrastive_temperature()
"
463,example_463.py,SigLIP pairwise sigmoid,"# Example 463: SigLIP pairwise sigmoid (probe-aligned)
def siglip_pairwise_sigmoid():
    siglip_pair = True
    siglip_batch = False
    while not siglip_batch:
        print(""emit_463"")
        print(siglip_pair)
        break
    print(siglip_batch)


siglip_pairwise_sigmoid()
"
464,example_464.py,ALIGN noisy image dropout,"# Example 464: ALIGN noisy image dropout (probe-aligned)
def align_noisy_image_dropout():
    align_drop = True
    align_full = False
    if align_drop and align_full:
        print(""unreachable_emit"")
    if align_drop:
        print(""emit_464"")
    print(align_full)


align_noisy_image_dropout()
"
465,example_465.py,ViT patch dropout stochastic depth,"# Example 465: ViT patch dropout stochastic depth (probe-aligned)
def vit_patch_dropout_stochastic_depth():
    vit_drop = True
    vit_stable = False
    if (not vit_stable) and vit_drop:
        print(""emit_465"")
    print(vit_stable)


vit_patch_dropout_stochastic_depth()
"
466,example_466.py,Swin shifted window cyclic,"# Example 466: Swin shifted window cyclic (probe-aligned)
swin_shift = True
swin_none = False
if swin_shift:
    print(""emit_466"")
print(swin_none)
"
467,example_467.py,ConvNeXt layer scale gamma,"# Example 467: ConvNeXt layer scale gamma (probe-aligned)
def convnext_layer_scale_gamma():
    cnx_gamma = True
    cnx_unit = False
    if cnx_gamma:
        print(""emit_467"")
    print(cnx_unit)


convnext_layer_scale_gamma()
"
468,example_468.py,SAM prompt mask multimask,"# Example 468: SAM prompt mask multimask (probe-aligned)
class SamPromptMaskMultimask:
    def run(self):
        sam_multi = True
        sam_single = False
        if sam_multi:
            print(""emit_468"")
        print(sam_single)


SamPromptMaskMultimask().run()
"
469,example_469.py,DINO teacher center EMA,"# Example 469: DINO teacher center EMA (probe-aligned)
class DinoTeacherCenterEma:
    @staticmethod
    def run():
        dino_ema = True
        dino_stop = False
        if dino_ema:
            print(""emit_469"")
        print(dino_stop)


DinoTeacherCenterEma.run()
"
470,example_470.py,MAE high mask ratio,"# Example 470: MAE high mask ratio (probe-aligned)
def mae_high_mask_ratio():
    def _inner():
        mae_mask = True
        mae_low = False
        if mae_mask:
            print(""emit_470"")
        print(mae_low)
    _inner()


mae_high_mask_ratio()
"
471,example_471.py,NeRF hash grid collision,"# Example 471: NeRF hash grid collision (probe-aligned)
def _nerf_hash_grid_collision_warm(x: int) -> int:
    return (x * x) % 7


def nerf_hash_grid_collision():
    _ = _nerf_hash_grid_collision_warm(4)
    nerf_hash = True
    nerf_dense = False
    if nerf_hash:
        print(""emit_471"")
    print(nerf_dense)


nerf_hash_grid_collision()
"
472,example_472.py,Gaussian splat opacity prune,"# Example 472: Gaussian splat opacity prune (probe-aligned)
def gaussian_splat_opacity_prune():
    splat_prune: bool = True
    splat_all: bool = False
    if splat_prune:
        print(""emit_472"")
    print(splat_all)


gaussian_splat_opacity_prune()
"
473,example_473.py,3DGS spherical harmonics band,"# Example 473: 3DGS spherical harmonics band (probe-aligned)
def dgs_spherical_harmonics_band():
    sh_band = True
    sh_dc = False
    while sh_band:
        print(""emit_473"")
        sh_band = False
    print(sh_dc)


dgs_spherical_harmonics_band()
"
474,example_474.py,SDF sphere tracing step limit,"# Example 474: SDF sphere tracing step limit (probe-aligned)
def sdf_sphere_tracing_step_limit():
    sdf_steps = True
    sdf_inf = False
    if sdf_steps:
        print(""emit_474"")
    elif sdf_inf:
        print(""skip_branch"")
    print(sdf_inf)


sdf_sphere_tracing_step_limit()
"
475,example_475.py,Marching cubes manifold seal,"# Example 475: Marching cubes manifold seal (probe-aligned)
def marching_cubes_manifold_seal():
    mc_seal = True
    mc_holes = False
    for _ in range(1):
        if mc_seal:
            print(""emit_475"")
        print(mc_holes)


marching_cubes_manifold_seal()
"
476,example_476.py,Dual contouring QEF solve,"# Example 476: Dual contouring QEF solve (probe-aligned)
from contextlib import nullcontext

def dual_contouring_qef_solve():
    with nullcontext():
        dc_qef = True
        dc_mid = False
        if dc_qef:
            print(""emit_476"")
        print(dc_mid)


dual_contouring_qef_solve()
"
477,example_477.py,Fluid PIC flip ratio,"# Example 477: Fluid PIC flip ratio (probe-aligned)
async def fluid_pic_flip_ratio():
    flip_ratio = True
    flip_pic = False
    if flip_ratio:
        print(""emit_477"")
    print(flip_pic)
"
478,example_478.py,MPM APIC affine fix,"# Example 478: MPM APIC affine fix (probe-aligned)
def mpm_apic_affine_fix():
    apic_fix = True
    apic_blend = False
    if apic_fix:
        print(""emit_478"")
    else:
        print(apic_blend)
    print(apic_blend)


mpm_apic_affine_fix()
"
479,example_479.py,XPBD compliance warm start,"# Example 479: XPBD compliance warm start (probe-aligned)
def xpbd_compliance_warm_start():
    xpbd_warm = True
    xpbd_cold = False
    if xpbd_warm or xpbd_cold:
        print(""emit_479"")
    print(xpbd_cold)


xpbd_compliance_warm_start()
"
480,example_480.py,Cloth self-collision thickness,"# Example 480: Cloth self-collision thickness (probe-aligned)
def cloth_self_collision_thickness():
    cloth_thick = True
    cloth_paper = False
    if not cloth_paper:
        print(""emit_480"")
        print(cloth_thick)
    print(cloth_paper)


cloth_self_collision_thickness()
"
481,example_481.py,FEM tet inversion guard,"# Example 481: FEM tet inversion guard (probe-aligned)
def fem_tet_inversion_guard():
    tet_inv = True
    tet_ok = False
    if tet_inv != tet_ok:
        print(""emit_481"")
    print(tet_ok)


fem_tet_inversion_guard()
"
482,example_482.py,IPC barrier stiffness ramp,"# Example 482: IPC barrier stiffness ramp (probe-aligned)
def ipc_barrier_stiffness_ramp():
    ipc_ramp = True
    ipc_hard = False
    if ipc_ramp:
        if ipc_ramp:
            print(""emit_482"")
        print(ipc_hard)
    print(ipc_hard)


ipc_barrier_stiffness_ramp()
"
483,example_483.py,IK CCD angle epsilon,"# Example 483: IK CCD angle epsilon (probe-aligned)
def ik_ccd_angle_epsilon():
    ccd_eps = True
    ccd_coarse = False
    while not ccd_coarse:
        print(""emit_483"")
        print(ccd_eps)
        break
    print(ccd_coarse)


ik_ccd_angle_epsilon()
"
484,example_484.py,FABRIK pole vector flip,"# Example 484: FABRIK pole vector flip (probe-aligned)
def fabrik_pole_vector_flip():
    fabrik_flip = True
    fabrik_lock = False
    if fabrik_flip and fabrik_lock:
        print(""unreachable_emit"")
    if fabrik_flip:
        print(""emit_484"")
    print(fabrik_lock)


fabrik_pole_vector_flip()
"
485,example_485.py,CCD continuous collision substeps,"# Example 485: CCD continuous collision substeps (probe-aligned)
def ccd_continuous_collision_substeps():
    ccd_sub = True
    ccd_once = False
    if (not ccd_once) and ccd_sub:
        print(""emit_485"")
    print(ccd_once)


ccd_continuous_collision_substeps()
"
486,example_486.py,Vehicle ackermann steer blend,"# Example 486: Vehicle ackermann steer blend (probe-aligned)
ack_blend = True
ack_parallel = False
if ack_blend:
    print(""emit_486"")
print(ack_parallel)
"
487,example_487.py,Engine rev limiter soft cut,"# Example 487: Engine rev limiter soft cut (probe-aligned)
def engine_rev_limiter_soft_cut():
    rev_soft = True
    rev_hard = False
    if rev_soft:
        print(""emit_487"")
    print(rev_hard)


engine_rev_limiter_soft_cut()
"
488,example_488.py,Transmission shift hysteresis,"# Example 488: Transmission shift hysteresis (probe-aligned)
class TransmissionShiftHysteresis:
    def run(self):
        shift_hyst = True
        shift_fast = False
        if shift_hyst:
            print(""emit_488"")
        print(shift_fast)


TransmissionShiftHysteresis().run()
"
489,example_489.py,Crowd ORCA line obstacle,"# Example 489: Crowd ORCA line obstacle (probe-aligned)
class CrowdOrcaLineObstacle:
    @staticmethod
    def run():
        orca_obs = True
        orca_free = False
        if orca_obs:
            print(""emit_489"")
        print(orca_free)


CrowdOrcaLineObstacle.run()
"
490,example_490.py,RVO reciprocal responsibility,"# Example 490: RVO reciprocal responsibility (probe-aligned)
def rvo_reciprocal_responsibility():
    def _inner():
        rvo_recip = True
        rvo_plain = False
        if rvo_recip:
            print(""emit_490"")
        print(rvo_plain)
    _inner()


rvo_reciprocal_responsibility()
"
491,example_491.py,Flocking alignment cohesion,"# Example 491: Flocking alignment cohesion (probe-aligned)
def _flocking_alignment_cohesion_warm(x: int) -> int:
    return (x * x) % 7


def flocking_alignment_cohesion():
    _ = _flocking_alignment_cohesion_warm(4)
    flock_align = True
    flock_solo = False
    if flock_align:
        print(""emit_491"")
    print(flock_solo)


flocking_alignment_cohesion()
"
492,example_492.py,BT parallel selector race,"# Example 492: BT parallel selector race (probe-aligned)
def bt_parallel_selector_race():
    bt_race: bool = True
    bt_seq: bool = False
    if bt_race:
        print(""emit_492"")
    print(bt_seq)


bt_parallel_selector_race()
"
493,example_493.py,Utility piecewise linear curve,"# Example 493: Utility piecewise linear curve (probe-aligned)
def utility_piecewise_linear_curve():
    util_piece = True
    util_const = False
    while util_piece:
        print(""emit_493"")
        util_piece = False
    print(util_const)


utility_piecewise_linear_curve()
"
494,example_494.py,GOAP relaxed plan depth cap,"# Example 494: GOAP relaxed plan depth cap (probe-aligned)
def goap_relaxed_plan_depth_cap():
    goap_depth = True
    goap_wide = False
    if goap_depth:
        print(""emit_494"")
    elif goap_wide:
        print(""skip_branch"")
    print(goap_wide)


goap_relaxed_plan_depth_cap()
"
495,example_495.py,Navmesh link jump apex,"# Example 495: Navmesh link jump apex (probe-aligned)
def navmesh_link_jump_apex():
    link_apex = True
    link_flat = False
    for _ in range(1):
        if link_apex:
            print(""emit_495"")
        print(link_flat)


navmesh_link_jump_apex()
"
496,example_496.py,Recast contour simplify epsilon,"# Example 496: Recast contour simplify epsilon (probe-aligned)
from contextlib import nullcontext

def recast_contour_simplify_epsilon():
    with nullcontext():
        simplify_eps = True
        simplify_none = False
        if simplify_eps:
            print(""emit_496"")
        print(simplify_none)


recast_contour_simplify_epsilon()
"
497,example_497.py,Detour straight path funnel,"# Example 497: Detour straight path funnel (probe-aligned)
async def detour_straight_path_funnel():
    funnel_str = True
    funnel_loose = False
    if funnel_str:
        print(""emit_497"")
    print(funnel_loose)
"
498,example_498.py,ECS query archetype stable sort,"# Example 498: ECS query archetype stable sort (probe-aligned)
def ecs_query_archetype_stable_sort():
    arch_sort = True
    arch_scan = False
    if arch_sort:
        print(""emit_498"")
    else:
        print(arch_scan)
    print(arch_scan)


ecs_query_archetype_stable_sort()
"
499,example_499.py,Job system fiber stack overflow guard,"# Example 499: Job system fiber stack overflow guard (probe-aligned)
def job_system_fiber_stack_overflow_guard():
    fiber_guard = True
    fiber_naive = False
    if fiber_guard or fiber_naive:
        print(""emit_499"")
    print(fiber_naive)


job_system_fiber_stack_overflow_guard()
"
500,example_500.py,Tokenizer byte fallback BPE merge,"# Example 500: Tokenizer byte fallback BPE merge (probe-aligned)
def tokenizer_byte_fallback_bpe_merge():
    byte_fb = True
    byte_utf = False
    if not byte_utf:
        print(""emit_500"")
        print(byte_fb)
    print(byte_utf)


tokenizer_byte_fallback_bpe_merge()
"
